用户名,付款金额
user-162124,4671.922545049957
user-246913,4671.53
user-272895,4671.456845930996
user-249179,4671.24
user-184151,4671.03
user-150834,4669.408075848777
user-212551,4668.815441921443
user-194329,4668.0
user-117226,4667.700000000001
user-125637,4667.65
user-121648,4667.356682267882
user-177781,4667.25
user-179908,4666.8
user-105362,4664.97
user-196391,4664.873198954386
user-146813,4664.58
user-178894,4664.39
user-238007,4663.93
user-115529,4663.57
user-163971,4663.49
user-267268,4662.96
user-111844,4662.360000000001
user-129242,4662.33
user-122086,4661.99
user-157445,4660.9400000000005
user-164833,4660.78
user-213397,4659.62
user-142688,4658.7
user-199172,4658.46
user-161031,4658.27
user-164191,4657.52
user-160335,4657.09
user-172340,4656.98
user-127164,4656.09
user-137863,4656.030000000001
user-298882,4655.885333752589
user-241857,4655.42
user-207818,4654.75
user-235598,4654.63
user-296906,4654.530000000001
user-125408,4653.39
user-186070,4652.82
user-275615,4651.540165443161
user-205843,4651.14
user-137763,4651.08
user-138506,4649.88
user-120729,4649.650000000001
user-288167,4649.17
user-162747,4648.91
user-275598,4648.47080104213
user-194010,4648.47
user-150926,4647.93
user-103298,4647.91
user-131380,4647.83
user-101472,4647.68
user-139542,4646.88
user-133181,4645.99
user-271074,4645.78
user-111692,4644.87
user-194879,4644.65
user-128249,4644.62
user-124317,4643.94
user-160340,4642.66
user-150315,4642.33
user-102782,4641.91
user-178388,4641.5
user-228530,4640.56
user-160846,4639.736900125899
user-186388,4639.58
user-160778,4639.17
user-158812,4638.76
user-194683,4638.67
user-142439,4638.66
user-249601,4638.55
user-231283,4638.18
user-184578,4636.88
user-173950,4635.9400000000005
user-209729,4635.43
user-146808,4635.38
user-126418,4634.860000000001
user-125115,4634.66
user-137423,4634.29
user-125540,4634.29
user-190693,4633.85
user-138974,4633.34
user-100800,4632.947303382138
user-105488,4632.780000000001
user-138964,4631.4400000000005
user-184273,4631.05
user-126486,4630.280000000001
user-166451,4630.2
user-122393,4629.780000000001
user-170374,4628.48
user-200719,4628.14
user-277466,4627.469999999999
user-134466,4626.2
user-101910,4625.85
user-111064,4625.84
user-189050,4625.5
user-202008,4624.88
user-128108,4623.67
user-143565,4623.19
user-238062,4622.7699999999995
user-195091,4622.4400000000005
user-136147,4622.26
user-271886,4621.08
user-102473,4619.83
user-120894,4619.67
user-169622,4618.58
user-202668,4618.07
user-195565,4616.98
user-140702,4615.8
user-257921,4614.97
user-167397,4614.63
user-104613,4614.452249184901
user-162460,4614.41
user-193291,4613.58
user-165162,4613.2
user-215673,4613.11
user-190157,4612.93
user-127665,4612.48
user-141629,4612.27
user-236251,4611.82
user-155369,4611.35
user-106154,4611.0
user-159013,4610.7
user-294309,4610.047583686243
user-119180,4609.24
user-122852,4609.08
user-236504,4608.13
user-174151,4608.01
user-126407,4606.74
user-140162,4605.76
user-179744,4605.54
user-280718,4605.12
user-294847,4603.43
user-133597,4602.87
user-143613,4601.04
user-124706,4600.819787422703
user-159248,4600.389999999999
user-195305,4600.33
user-108627,4598.93
user-123717,4598.2300000000005
user-149667,4597.35
user-141643,4596.66
user-113197,4596.25
user-112575,4595.2
user-148480,4594.81
user-163129,4594.54
user-173357,4593.891699112222
user-160861,4592.54
user-281154,4592.45
user-139914,4592.24
user-236187,4592.14
user-176196,4592.1
user-192182,4591.74
user-147114,4591.67
user-139326,4590.58
user-120796,4589.96
user-195845,4588.63
user-137094,4587.96
user-179903,4587.360000000001
user-136506,4586.94
user-154564,4586.73
user-140857,4586.28
user-116099,4585.51
user-125047,4585.5
user-137788,4584.62
user-142328,4584.18
user-179762,4584.01
user-265195,4583.8099999999995
user-280394,4583.8099999999995
user-132208,4583.68
user-168434,4583.46
user-166967,4583.4
user-102071,4582.96
user-159400,4582.740000000001
user-130144,4582.49
user-184888,4582.36
user-255985,4581.26
user-168703,4581.17
user-118053,4581.06
user-189261,4581.0599999999995
user-183729,4581.009999999999
user-107214,4580.929999999999
user-187010,4580.78
user-167709,4580.42
user-109769,4580.36
user-161937,4579.5
user-184065,4578.66
user-173762,4578.03
user-178185,4577.931796331161
user-298362,4577.06
user-258854,4575.12
user-257965,4574.6
user-183802,4574.192013565565
user-279008,4574.16
user-129608,4573.67
user-173368,4573.51
user-186192,4572.66
user-184400,4572.629999999999
user-180090,4572.15
user-198816,4572.11
user-192890,4570.41
user-158689,4569.37
user-245884,4569.26
user-119665,4569.24
user-284253,4569.14
user-173010,4568.55
user-185057,4567.9
user-154289,4566.2699999999995
user-133929,4564.68
user-184301,4564.053632231766
user-119987,4563.956074073586
user-149691,4563.24
user-182520,4561.6
user-157601,4561.46
user-199256,4560.78
user-198788,4560.54
user-126168,4559.24
user-108686,4559.03
user-236629,4558.79
user-196076,4558.39
user-119905,4558.25
user-139752,4557.45
user-137576,4556.63
user-148687,4554.8099999999995
user-120583,4554.708909508169
user-107413,4554.59
user-245847,4554.466694027049
user-137320,4554.356683426839
user-172397,4554.25
user-111938,4553.82
user-226486,4553.71
user-141820,4553.68
user-103357,4553.564433244132
user-169222,4552.92
user-158133,4552.33
user-126123,4552.28
user-280681,4551.85
user-109866,4551.5599999999995
user-134995,4551.349988649272
user-135259,4549.35
user-179275,4549.34
user-169133,4548.79
user-144038,4548.34
user-214673,4547.9
user-131836,4546.696316516177
user-203357,4546.69
user-187813,4546.43
user-190888,4544.6
user-166052,4544.59
user-275752,4542.97
user-127587,4542.43
user-101789,4542.27
user-160417,4541.91
user-105420,4541.599999999999
user-176632,4540.6900000000005
user-112683,4539.88
user-271993,4539.79
user-286959,4538.72
user-291612,4538.17
user-176943,4536.84
user-107199,4536.66
user-277517,4536.098223854933
user-194756,4535.17
user-173597,4534.84
user-147931,4534.0
user-206965,4533.74
user-122654,4533.37
user-151391,4532.17
user-190075,4531.865247692695
user-218161,4531.68
user-194551,4530.33
user-205953,4529.8
user-168856,4529.611399980925
user-192700,4529.1
user-183190,4528.17
user-112191,4527.07
user-131649,4526.5
user-100026,4526.05
user-181191,4525.63
user-166371,4525.61
user-220061,4524.89
user-199186,4523.99
user-142474,4523.85
user-119339,4523.46
user-285517,4523.18
user-120690,4522.96
user-143839,4522.92
user-167895,4522.8
user-144676,4522.21
user-160769,4521.89
user-211533,4521.6900000000005
user-252940,4521.299999999999
user-264566,4521.29
user-118190,4519.639999999999
user-184261,4518.93
user-164695,4518.74
user-154437,4518.65
user-198541,4516.53
user-137085,4515.64
user-236194,4514.7300000000005
user-247553,4514.51
user-185820,4514.21
user-119296,4513.85
user-131950,4512.42
user-194155,4512.09
user-290317,4511.48
user-131679,4510.320000000001
user-257622,4510.24
user-142063,4509.5
user-250846,4509.04
user-198573,4508.719999999999
user-213692,4508.28
user-251587,4508.0
user-177948,4507.15
user-102585,4506.98
user-120496,4506.89
user-182631,4506.8
user-105719,4505.59
user-166884,4505.25
user-103132,4505.24
user-120336,4504.9
user-193187,4504.71
user-109748,4504.3
user-109368,4503.200000000001
user-184785,4502.21
user-118442,4502.147825410761
user-111924,4502.08
user-157717,4501.64
user-258189,4501.3
user-203037,4501.139999999999
user-190922,4501.1
user-158794,4501.09
user-224596,4500.82
user-186854,4500.42
user-110769,4500.29
user-125998,4499.68
user-169879,4499.55
user-188255,4498.9400000000005
user-183351,4498.53
user-223574,4498.469999999999
user-130747,4497.91
user-116285,4497.89
user-103976,4497.55
user-183626,4497.06
user-291240,4496.722539318469
user-144893,4496.68
user-175772,4496.36
user-120621,4496.33
user-239704,4496.03
user-106337,4495.66
user-270987,4495.4400000000005
user-164578,4492.72
user-198964,4492.715877236662
user-116072,4491.856564555995
user-164335,4491.41
user-285210,4490.6
user-174452,4490.23
user-148441,4489.89
user-238693,4489.58
user-182678,4489.4800000000005
user-242984,4488.72
user-226064,4487.83
user-232322,4487.74
user-178847,4487.46
user-198970,4486.18
user-138490,4486.17
user-161175,4485.78052692611
user-124727,4484.79
user-127247,4483.68
user-137030,4483.410000000001
user-172660,4483.09
user-214554,4482.59
user-120271,4482.46
user-167666,4481.44
user-128952,4481.1900000000005
user-283634,4481.119455422741
user-118394,4480.88
user-272160,4480.8099999999995
user-137710,4480.77
user-192322,4480.37
user-177723,4480.206855084307
user-228386,4479.58
user-122615,4479.139999999999
user-151405,4477.26
user-103319,4475.47
user-187941,4475.29
user-205209,4475.03
user-122836,4474.62
user-233328,4473.72
user-128111,4471.93
user-158069,4471.79
user-165032,4471.42
user-122012,4470.95
user-189129,4470.49
user-181199,4470.35
user-266620,4469.32074873139
user-103589,4468.992321928903
user-104734,4466.31
user-244464,4466.31
user-150116,4466.15
user-123263,4465.83
user-175905,4465.762817698912
user-228406,4465.69
user-183537,4464.71
user-103637,4462.89
user-211654,4462.73
user-132995,4462.7
user-163125,4462.59
user-229300,4462.312746997593
user-196649,4461.94
user-123150,4461.52
user-255810,4461.36
user-120895,4461.12
user-153272,4460.68
user-250904,4460.0599999999995
user-287826,4459.96
user-107509,4459.549999999999
user-171702,4457.97
user-174188,4457.955748189699
user-155044,4457.29
user-101762,4455.53
user-236479,4454.719999999999
user-203371,4454.63
user-206665,4454.497197447594
user-298708,4454.48
user-210674,4453.35
user-109757,4453.12
user-252595,4452.92
user-102199,4452.34333896105
user-192324,4451.227264702765
user-131340,4451.16
user-226953,4450.65
user-141040,4450.36
user-176258,4449.64
user-264268,4449.18
user-128525,4449.14
user-271881,4448.66
user-129288,4448.53
user-176985,4448.14
user-100109,4447.69
user-103839,4447.35
user-267433,4447.35
user-154453,4446.75
user-113816,4446.17
user-259001,4444.3
user-160834,4443.780000000001
user-198489,4443.15
user-195049,4442.43
user-207826,4442.04
user-131200,4441.54
user-247311,4441.16
user-222523,4440.83
user-231273,4438.889999999999
user-197917,4438.705019057168
user-108137,4437.53
user-218069,4436.78
user-167180,4436.59
user-143020,4436.28
user-108282,4435.25
user-252868,4434.92
user-151219,4434.86
user-131873,4434.543956819488
user-116849,4432.849999999999
user-193485,4432.082258766573
user-172903,4431.93
user-110678,4431.6
user-267074,4431.14
user-279693,4430.9800000000005
user-179905,4430.7699999999995
user-190335,4430.17
user-128126,4429.73
user-250053,4429.17
user-261651,4429.13
user-120267,4428.95
user-113389,4427.84
user-124568,4427.58
user-179593,4427.54
user-210346,4426.65
user-108949,4426.4
user-192903,4426.19
user-107176,4426.139999999999
user-109214,4425.88
user-170465,4425.67
user-168016,4425.05
user-279616,4423.89
user-106170,4422.69
user-116555,4422.54
user-184335,4422.34
user-249603,4421.6
user-187646,4420.7300000000005
user-240980,4420.522023422503
user-194081,4420.147079860482
user-120904,4419.81
user-145424,4419.6900000000005
user-114252,4419.29
user-233021,4418.69
user-183096,4418.54
user-101063,4418.52
user-204742,4418.2300000000005
user-105777,4417.41
user-285470,4416.68
user-214681,4416.28
user-218526,4416.25
user-145406,4415.78
user-119196,4415.7300000000005
user-140967,4415.599999999999
user-299597,4415.3
user-280297,4415.277309833365
user-183115,4415.24
user-189066,4414.11
user-116860,4413.39
user-218935,4413.173514783267
user-150110,4412.7
user-130967,4412.63
user-276396,4411.78
user-161595,4411.4400000000005
user-176910,4411.25
user-125801,4410.42
user-126239,4409.0
user-262659,4408.19
user-184353,4407.65
user-153837,4407.56
user-182206,4405.88
user-152400,4405.61
user-286033,4405.49
user-118538,4404.95
user-194664,4404.84
user-131324,4404.77
user-191316,4404.07
user-123453,4404.04
user-244340,4402.15
user-182090,4401.3
user-190623,4400.96
user-123942,4400.57
user-123014,4400.39
user-195540,4400.07
user-197297,4399.68
user-215463,4399.66
user-278264,4399.192003875401
user-121258,4398.82
user-264060,4398.55
user-160624,4398.13
user-132629,4397.95
user-160124,4397.91
user-135697,4397.59
user-158476,4396.8
user-130695,4396.7699999999995
user-194208,4396.59
user-173827,4395.560102839099
user-272578,4395.18
user-259157,4394.97
user-181703,4394.604344655483
user-221083,4394.44
user-170171,4394.39
user-153288,4393.429999999999
user-179737,4393.200000000001
user-157777,4392.63
user-245940,4391.82
user-123773,4391.5199999999995
user-191083,4391.13
user-176975,4391.0
user-150740,4389.84
user-178594,4389.29
user-104919,4389.24
user-194589,4387.870000000001
user-170439,4387.78
user-193579,4387.17
user-149939,4386.77
user-196681,4386.55
user-241959,4386.51
user-118424,4386.23
user-212630,4386.025652653506
user-177830,4385.43
user-100678,4384.26
user-155062,4383.92
user-125532,4383.6900000000005
user-165630,4383.66
user-200769,4383.35
user-197002,4382.73
user-179485,4382.54
user-206575,4382.18
user-197949,4381.85
user-165817,4380.57
user-108550,4380.24
user-193679,4380.005379700434
user-105577,4379.92
user-275577,4379.9
user-180665,4379.15
user-134838,4378.28
user-178970,4378.17
user-155297,4377.87
user-182073,4377.84
user-126929,4377.5
user-221859,4377.39
user-262080,4377.0199999999995
user-250945,4376.566717366034
user-140530,4376.27
user-152517,4376.05
user-100215,4375.16
user-284639,4374.53
user-169187,4374.232121089772
user-192979,4373.32
user-279145,4372.5
user-154082,4371.7
user-195104,4370.8
user-272020,4370.46
user-191572,4369.81
user-187576,4369.4800000000005
user-129927,4368.960567083431
user-116301,4368.34
user-242752,4368.1
user-146999,4367.89
user-171894,4367.614872613491
user-174135,4366.83
user-156875,4366.69
user-120275,4366.25
user-122349,4366.24
user-170883,4365.92
user-192547,4364.99
user-151357,4364.52
user-215634,4364.42
user-181079,4363.76
user-211063,4363.71
user-104319,4363.55
user-176154,4363.3
user-169837,4363.03
user-218894,4362.08
user-137168,4361.76
user-146210,4361.06
user-133930,4360.86
user-216139,4360.4400000000005
user-181322,4360.360000000001
user-190555,4359.280000000001
user-201343,4358.97
user-106178,4357.5599999999995
user-165150,4357.32
user-181233,4357.2
user-134687,4356.35
user-112272,4355.06
user-109524,4354.43
user-283288,4353.98
user-112497,4353.69
user-276491,4353.17
user-151186,4352.13
user-223699,4351.61
user-156224,4350.75
user-132087,4350.35
user-240490,4350.239024204546
user-128576,4350.09
user-105951,4350.09
user-128360,4347.8
user-138755,4347.44
user-129017,4347.2699999999995
user-226663,4347.23
user-231306,4346.74
user-157165,4346.46
user-113002,4346.28
user-175243,4345.93
user-128087,4345.65
user-192173,4345.44
user-132818,4345.3
user-285522,4344.722065522465
user-193089,4344.18
user-111658,4344.13
user-286180,4343.852629747445
user-257792,4343.75
user-195406,4343.57
user-124121,4342.4
user-132604,4342.1
user-292507,4341.49
user-114807,4339.8
user-131865,4339.76
user-148472,4339.7
user-167968,4339.39
user-187286,4338.625582882372
user-136510,4337.46
user-209002,4337.366787545231
user-134336,4336.22
user-159929,4335.43
user-157039,4334.96
user-143288,4334.87
user-123770,4334.21
user-251157,4334.009999999999
user-109815,4333.95
user-144303,4333.41
user-106278,4333.18
user-128887,4332.63
user-159801,4332.27
user-232030,4331.528811452971
user-181407,4331.01
user-103516,4330.9400000000005
user-201301,4329.676401375148
user-102139,4329.04
user-277284,4328.77
user-137512,4328.58
user-284573,4328.45
user-248656,4328.13
user-243276,4327.76
user-162857,4327.69
user-159044,4327.49
user-134370,4327.2699999999995
user-290530,4326.61
user-132239,4326.05
user-272389,4325.93
user-136149,4325.62
user-162423,4325.110000000001
user-231677,4323.64
user-123798,4323.17
user-129280,4322.42
user-167282,4322.36
user-257658,4321.57
user-223568,4321.34
user-184126,4321.21
user-149635,4320.98
user-132714,4320.96
user-195335,4320.433687333923
user-133309,4319.96
user-153631,4319.33
user-123829,4319.16
